Nama File,Rerata,Persentase,Zona Atas,Zona Tengah,Zona Bawah,Tekanan Tulisan,Dominasi Zona
b06-008-s02-00.png,89.48,35.09,63,0,129,Sedang,Bawah
b06-008-s02-02.png,94.78,37.17,51,37,62,Sedang,Bawah
b06-012-s00-01.png,99.51,39.02,39,0,93,Sedang,Bawah
b06-012-s01-00.png,94.28,36.97,33,42,5,Sedang,Atas
b06-012-s01-01.png,93.5,36.67,39,43,40,Sedang,Tengah
b06-019-s00-00.png,112.01,43.93,24,69,51,Ringan,Tengah
b06-023-s00-01.png,89.13,34.95,32,33,37,Sedang,Tengah
b06-023-s02-03.png,87.16,34.18,24,29,22,Sedang,Tengah
b06-032-s01-02.png,100.57,39.44,91,34,61,Sedang,Atas
b06-032-s02-01.png,102.18,40.07,71,1,80,Ringan,Atas
b06-032-s02-02.png,101.68,39.87,59,33,27,Sedang,Atas
b06-036-s00-00.png,98.1,38.47,32,48,70,Sedang,Bawah
b06-036-s01-00.png,95.75,37.55,37,50,60,Sedang,Bawah
b06-036-s01-01.png,97.72,38.32,55,54,40,Sedang,Tengah
b06-036-s01-02.png,95.5,37.45,32,43,69,Sedang,Bawah
b06-036-s03-01.png,99.33,38.95,35,45,38,Sedang,Tengah
b06-036-s04-01.png,91.56,35.91,54,45,30,Sedang,Atas
b06-056-s00-01.png,97.68,38.31,49,58,95,Sedang,Bawah
b06-056-s00-02.png,100.29,39.33,52,54,63,Sedang,Tengah
b06-056-s01-01.png,98.49,38.62,55,55,68,Sedang,Bawah
b06-056-s01-03.png,96.69,37.92,79,1,160,Sedang,Bawah
b06-056-s01-04.png,99.49,39.02,52,54,18,Sedang,Atas
b06-056-s01-06.png,98.43,38.6,53,52,18,Sedang,Atas
b06-059-s00-00.png,100.07,39.24,46,34,53,Sedang,Bawah
b06-059-s01-01.png,103.32,40.52,69,24,39,Ringan,Atas
b06-059-s02-02.png,101.77,39.91,80,2,55,Sedang,Atas
b06-059-s03-00.png,99.88,39.17,54,31,48,Sedang,Atas
b06-059-s03-01.png,100.5,39.41,59,34,26,Sedang,Atas
b06-059-s03-04.png,97.86,38.38,51,32,35,Sedang,Atas
b06-064-s01-02.png,99.12,38.87,19,40,33,Sedang,Tengah
b06-064-s02-00.png,94.05,36.88,22,33,25,Sedang,Tengah
b06-064-s02-03.png,96.28,37.76,25,41,34,Sedang,Tengah
b06-064-s02-05.png,93.49,36.66,31,43,22,Sedang,Tengah
b06-071-s00-00.png,119.37,46.81,24,72,62,Ringan,Bawah
b06-071-s00-01.png,125.98,49.4,24,65,60,Ringan,Bawah
b06-071-s01-01.png,125.4,49.18,24,63,36,Ringan,Tengah
b06-071-s01-03.png,121.51,47.65,20,65,83,Ringan,Bawah
b06-071-s02-01.png,126.85,49.75,21,62,64,Ringan,Bawah
b06-079-s00-00.png,98.52,38.64,65,31,31,Sedang,Atas
b06-079-s00-01.png,98.68,38.7,69,39,17,Sedang,Atas
b06-079-s00-03.png,100.6,39.45,61,32,29,Sedang,Atas
b06-079-s00-04.png,100.93,39.58,62,43,41,Sedang,Atas
b06-079-s01-01.png,98.34,38.56,74,39,43,Sedang,Atas
b06-079-s01-03.png,99.27,38.93,54,29,50,Sedang,Atas
b06-079-s01-04.png,100.82,39.54,50,35,63,Sedang,Bawah
b06-093-s00-00.png,93.61,36.71,57,49,66,Sedang,Bawah
b06-093-s01-02.png,99.66,39.08,55,48,90,Sedang,Bawah
b06-093-s01-05.png,97.42,38.2,38,52,57,Sedang,Bawah
b06-097-s00-00.png,88.42,34.67,33,28,28,Sedang,Tengah
b06-097-s00-01.png,86.49,33.92,21,35,29,Sedang,Tengah
b06-097-s01-01.png,85.48,33.52,19,30,28,Sedang,Tengah
b06-097-s01-02.png,82.8,32.47,28,34,25,Sedang,Tengah
b06-100-s00-00.png,98.88,38.78,34,43,42,Sedang,Tengah
b06-100-s00-03.png,99.21,38.91,27,52,9,Sedang,Tengah
b06-100-s01-02.png,96.05,37.67,24,1,82,Sedang,Bawah
b06-110-s03-00.png,99.11,38.87,29,59,36,Sedang,Tengah
b06-110-s03-02.png,94.84,37.19,27,1,78,Sedang,Bawah
c03-000a-s00-01.png,118.12,46.32,25,53,50,Ringan,Bawah
c03-000a-s01-01.png,117.47,46.07,30,2,88,Ringan,Bawah
c03-000a-s01-02.png,117.26,45.98,34,61,42,Ringan,Tengah
c03-000a-s01-05.png,113.43,44.48,34,53,43,Ringan,Tengah
c03-000b-s00-00.png,61.93,24.29,64,24,63,Kuat,Atas
c03-000b-s00-01.png,60.78,23.84,60,26,42,Kuat,Atas
c03-000b-s01-00.png,62.13,24.36,51,24,43,Kuat,Atas
c03-000b-s01-01.png,63.61,24.95,50,25,35,Kuat,Atas
c03-000b-s01-02.png,62.31,24.44,58,26,40,Kuat,Atas
c03-000b-s01-03.png,61.75,24.22,53,24,41,Kuat,Atas
c03-000b-s01-04.png,59.68,23.4,55,25,46,Kuat,Atas
c03-000c-s00-01.png,115.72,45.38,24,51,76,Ringan,Bawah
c03-000c-s01-03.png,115,45.1,31,51,73,Ringan,Bawah
c03-000d-s00-00.png,86.1,33.76,29,37,53,Sedang,Bawah
c03-000d-s00-01.png,85.89,33.68,27,36,45,Sedang,Bawah
c03-000d-s01-00.png,83.92,32.91,22,32,52,Sedang,Bawah
c03-000d-s01-02.png,86.27,33.83,29,34,51,Sedang,Bawah
c03-000d-s01-03.png,84.37,33.09,27,33,55,Sedang,Bawah
c03-000d-s01-05.png,84.3,33.06,20,32,51,Sedang,Bawah
c03-000e-s00-01.png,108.06,42.38,53,43,52,Ringan,Tengah
c03-000e-s00-02.png,103.6,40.63,52,39,55,Ringan,Bawah
c03-000e-s01-02.png,106.73,41.85,42,43,49,Ringan,Tengah
c03-000e-s01-04.png,105.66,41.44,51,39,45,Ringan,Atas
c03-000f-s00-00.png,100.02,39.22,41,40,38,Sedang,Tengah
c03-000f-s00-01.png,98.5,38.63,17,63,34,Sedang,Tengah
c03-000f-s01-01.png,97.29,38.15,40,40,39,Sedang,Tengah
c03-000f-s01-03.png,97.35,38.18,42,38,48,Sedang,Tengah
c03-000f-s01-04.png,98.35,38.57,40,39,50,Sedang,Bawah
c03-003a-s01-01.png,116.6,45.73,40,50,42,Ringan,Tengah
c03-003a-s01-03.png,117.91,46.24,32,53,48,Ringan,Tengah
c03-003a-s01-04.png,118.9,46.63,37,50,43,Ringan,Tengah
c03-003a-s02-02.png,116.51,45.69,29,51,47,Ringan,Tengah
c03-003b-s00-00.png,61.62,24.16,53,24,48,Kuat,Atas
c03-003b-s01-00.png,61.53,24.13,55,22,6,Kuat,Atas
c03-003b-s01-01.png,61.89,24.27,64,24,60,Kuat,Atas
c03-003b-s01-02.png,64.37,25.24,59,25,48,Kuat,Atas
c03-003b-s01-03.png,63.92,25.07,43,32,35,Kuat,Atas
c03-003b-s01-04.png,63.76,25,58,25,42,Kuat,Atas
c03-003b-s02-00.png,62.82,24.64,53,22,39,Kuat,Atas
c03-003b-s02-01.png,62.44,24.49,57,28,52,Kuat,Atas
c03-003b-s02-02.png,62.99,24.7,50,27,34,Kuat,Atas
c03-003c-s01-01.png,115.78,45.4,27,54,70,Ringan,Bawah
c03-003c-s01-02.png,118.46,46.45,24,54,62,Ringan,Bawah
c03-003c-s02-01.png,114.73,44.99,34,51,43,Ringan,Tengah
c03-003d-s00-00.png,85.66,33.59,22,34,47,Sedang,Bawah
c03-003d-s01-03.png,85.27,33.44,28,34,52,Sedang,Bawah
c03-003d-s01-05.png,83.77,32.85,26,37,41,Sedang,Bawah
c03-003e-s00-00.png,101.79,39.92,47,43,74,Sedang,Bawah
c03-003e-s01-00.png,109.33,42.87,42,44,5,Ringan,Atas
c03-003e-s01-04.png,106.01,41.57,50,41,52,Ringan,Tengah
c03-003e-s01-05.png,105.5,41.37,41,42,47,Ringan,Tengah
c03-003e-s02-00.png,106.68,41.84,8,70,70,Ringan,Bawah
c03-003f-s01-01.png,97.05,38.06,45,35,47,Sedang,Tengah
c03-003f-s01-02.png,97.86,38.38,35,36,41,Sedang,Tengah
c03-003f-s01-04.png,98.25,38.53,38,38,38,Sedang,Tengah
c03-003f-s02-01.png,97.95,38.41,43,36,38,Sedang,Tengah
c03-003f-s02-02.png,95.17,37.32,36,37,42,Sedang,Tengah
c03-007a-s00-00.png,118.94,46.64,30,0,101,Ringan,Bawah
c03-007a-s00-01.png,119.23,46.76,32,54,37,Ringan,Tengah
c03-007a-s00-02.png,121.9,47.8,29,52,8,Ringan,Tengah
c03-007a-s01-03.png,120.21,47.14,35,50,43,Ringan,Tengah
c03-007a-s01-04.png,122.15,47.9,32,55,50,Ringan,Tengah
c03-007b-s00-00.png,63.26,24.81,63,26,41,Kuat,Atas
c03-007b-s00-01.png,62.98,24.7,62,27,41,Kuat,Atas
c03-007b-s01-00.png,61.57,24.15,49,29,51,Kuat,Atas
c03-007b-s01-01.png,64.5,25.29,48,23,39,Kuat,Atas
c03-007b-s01-02.png,64,25.1,54,0,34,Kuat,Atas
c03-007b-s01-03.png,63.34,24.84,43,24,54,Kuat,Bawah
c03-007b-s01-04.png,62.34,24.45,52,1,68,Kuat,Atas
c03-007c-s00-02.png,117.04,45.9,27,56,16,Ringan,Tengah
c03-007c-s01-00.png,115.54,45.31,42,49,81,Ringan,Bawah
c03-007c-s01-05.png,115.32,45.22,24,58,67,Ringan,Bawah
c03-007d-s00-00.png,65.23,25.58,27,37,43,Kuat,Bawah
c03-007d-s00-01.png,67.08,26.31,23,38,20,Kuat,Tengah
c03-007d-s00-02.png,69.36,27.2,29,37,52,Kuat,Bawah
c03-007d-s01-01.png,66.65,26.14,28,36,37,Kuat,Tengah
c03-007d-s01-02.png,68.97,27.05,30,36,50,Kuat,Bawah
c03-007d-s01-03.png,69.71,27.34,29,37,9,Kuat,Atas
c03-007d-s01-04.png,67.89,26.62,28,35,40,Kuat,Bawah
c03-007d-s01-05.png,79.23,31.07,27,36,36,Kuat,Tengah
c03-007d-s01-06.png,73.26,28.73,27,36,53,Kuat,Bawah
c03-007e-s00-02.png,105.72,41.46,42,43,58,Ringan,Bawah
c03-007e-s01-05.png,107.15,42.02,47,36,58,Ringan,Bawah
c03-007f-s00-00.png,97.58,38.27,43,36,48,Sedang,Bawah
c03-007f-s00-01.png,97.06,38.06,48,13,31,Sedang,Atas
c03-007f-s01-01.png,98.4,38.59,36,38,31,Sedang,Tengah
c03-007f-s01-02.png,95.46,37.44,41,36,38,Sedang,Tengah
c03-016a-s00-01.png,118.92,46.64,31,54,8,Ringan,Tengah
c03-016a-s01-01.png,114.08,44.74,35,47,48,Ringan,Tengah
c03-016a-s02-02.png,116.89,45.84,28,54,53,Ringan,Bawah
c03-016a-s03-01.png,117.98,46.27,35,55,13,Ringan,Tengah
c03-016a-s03-02.png,114.83,45.03,33,59,41,Ringan,Tengah
c03-016b-s00-00.png,65.61,25.73,63,0,75,Kuat,Atas
c03-016b-s00-01.png,63.52,24.91,52,26,8,Kuat,Atas
c03-016b-s01-00.png,64.66,25.36,53,25,51,Kuat,Atas
c03-016b-s01-01.png,64.2,25.18,58,30,51,Kuat,Atas
c03-016b-s01-02.png,62.73,24.6,50,24,52,Kuat,Atas
c03-016b-s02-00.png,64.53,25.31,42,23,37,Kuat,Atas
c03-016b-s02-01.png,62.41,24.47,61,25,48,Kuat,Atas
c03-016b-s02-02.png,62.1,24.35,50,29,44,Kuat,Atas
c03-016b-s02-03.png,64.64,25.35,62,31,47,Kuat,Atas
c03-016b-s02-04.png,62.63,24.56,60,26,53,Kuat,Atas
c03-016b-s03-00.png,63.61,24.95,43,26,30,Kuat,Atas
c03-016b-s03-01.png,62.7,24.59,61,27,33,Kuat,Atas
c03-016b-s03-02.png,63.47,24.89,53,27,37,Kuat,Atas
c03-016c-s00-00.png,120.82,47.38,24,52,60,Ringan,Bawah
c03-016c-s00-01.png,117.31,46,22,43,14,Ringan,Tengah
c03-016c-s02-03.png,120.36,47.2,22,49,72,Ringan,Bawah
c03-016c-s03-02.png,119.44,46.84,33,55,73,Ringan,Bawah
c03-016d-s00-01.png,88.82,34.83,24,34,7,Sedang,Tengah
c03-016d-s01-01.png,88.47,34.69,24,34,54,Sedang,Bawah
c03-016d-s02-02.png,86.43,33.89,22,0,70,Sedang,Bawah
c03-016d-s02-04.png,88.11,34.55,29,33,55,Sedang,Bawah
c03-016e-s00-00.png,106.33,41.7,46,43,75,Ringan,Bawah
c03-016e-s01-02.png,105.84,41.51,53,37,42,Ringan,Atas
c03-016e-s02-02.png,108.07,42.38,40,40,26,Ringan,Atas
c03-016e-s03-00.png,108.91,42.71,50,1,101,Ringan,Bawah
c03-016e-s03-02.png,108.32,42.48,38,45,53,Ringan,Bawah
c03-021a-s01-01.png,123.94,48.6,32,50,47,Ringan,Tengah
c03-021a-s02-02.png,115.59,45.33,35,54,69,Ringan,Bawah
c03-021b-s00-00.png,63.75,25,65,26,56,Kuat,Atas
c03-021b-s01-00.png,62.98,24.7,81,24,49,Kuat,Atas
c03-021b-s01-01.png,62.29,24.43,54,24,49,Kuat,Atas
c03-021b-s01-02.png,60.42,23.69,53,27,33,Kuat,Atas
c03-021b-s01-03.png,60.79,23.84,52,23,36,Kuat,Atas
c03-021b-s02-00.png,62.34,24.45,49,24,34,Kuat,Atas
c03-021b-s02-01.png,60.91,23.89,57,22,45,Kuat,Atas
c03-021b-s02-02.png,62.23,24.4,53,22,40,Kuat,Atas
c03-021c-s00-00.png,120.48,47.25,26,46,78,Ringan,Bawah
c03-021c-s01-02.png,116.99,45.88,23,48,15,Ringan,Tengah
c03-021c-s02-01.png,115.79,45.41,43,55,51,Ringan,Tengah
c03-021c-s02-04.png,115.42,45.26,46,44,13,Ringan,Atas
c03-021d-s01-00.png,84.1,32.98,25,37,50,Sedang,Bawah
c03-021e-s00-01.png,106.98,41.95,43,41,42,Ringan,Tengah
c03-021e-s01-02.png,108.93,42.72,46,40,67,Ringan,Bawah
c03-021e-s01-03.png,108.71,42.63,51,38,27,Ringan,Atas
c03-021e-s01-04.png,106.67,41.83,37,45,33,Ringan,Tengah
c03-021e-s02-02.png,109.28,42.85,54,36,57,Ringan,Bawah
c03-021e-s02-03.png,108.25,42.45,49,42,75,Ringan,Bawah
c03-021f-s01-00.png,98.08,38.46,30,36,34,Sedang,Tengah
c03-021f-s01-01.png,99.16,38.89,37,10,67,Sedang,Bawah
c03-021f-s01-02.png,98.04,38.45,37,37,46,Sedang,Bawah
c03-021f-s01-05.png,98.13,38.48,48,36,20,Sedang,Atas
c03-021f-s02-00.png,97.87,38.38,34,35,38,Sedang,Tengah
c03-021f-s02-01.png,98.39,38.58,42,40,65,Sedang,Bawah
c03-021f-s02-02.png,97.56,38.26,35,38,55,Sedang,Bawah
c03-081a-s00-02.png,117.86,46.22,38,44,37,Ringan,Tengah
c03-081a-s00-04.png,119.35,46.8,38,47,44,Ringan,Tengah
c03-081a-s01-01.png,116.98,45.87,35,48,38,Ringan,Tengah
c03-081b-s00-00.png,64.37,25.24,58,32,37,Kuat,Atas
c03-081b-s00-01.png,65.67,25.75,56,27,46,Kuat,Atas
c03-081b-s00-02.png,65.45,25.67,50,30,33,Kuat,Atas
c03-081b-s00-03.png,65.84,25.82,65,26,21,Kuat,Atas
c03-081b-s00-04.png,64.02,25.11,52,27,35,Kuat,Atas
c03-081b-s01-01.png,67.22,26.36,53,27,35,Kuat,Atas
c03-081b-s01-02.png,64.64,25.35,55,26,31,Kuat,Atas
c03-081b-s01-03.png,65.92,25.85,55,31,42,Kuat,Atas
c03-081b-s01-04.png,63.51,24.91,55,28,33,Kuat,Atas
c03-081b-s01-05.png,62.47,24.5,46,28,28,Kuat,Atas
c03-081c-s00-00.png,120.2,47.14,31,55,72,Ringan,Bawah
c03-081c-s00-01.png,119.82,46.99,29,50,77,Ringan,Bawah
c03-081c-s00-03.png,120.08,47.09,32,53,31,Ringan,Tengah
c03-081c-s01-00.png,119.66,46.93,32,51,48,Ringan,Tengah
c03-081c-s01-01.png,120.58,47.29,31,51,68,Ringan,Bawah
c03-081c-s01-02.png,119.99,47.05,27,52,65,Ringan,Bawah
c03-081d-s00-00.png,61.1,23.96,27,39,51,Kuat,Bawah
c03-081d-s00-01.png,62.64,24.56,23,38,46,Kuat,Bawah
c03-081d-s00-02.png,64.66,25.36,30,39,39,Kuat,Tengah
c03-081d-s00-03.png,65.54,25.7,21,35,28,Kuat,Tengah
c03-081d-s00-04.png,64.27,25.2,28,36,48,Kuat,Bawah
c03-081d-s01-00.png,66.69,26.15,26,35,51,Kuat,Bawah
c03-081d-s01-01.png,64.43,25.27,26,39,34,Kuat,Tengah
c03-081d-s01-02.png,69.42,27.22,30,35,54,Kuat,Bawah
c03-081d-s01-03.png,68.9,27.02,23,35,49,Kuat,Bawah
c03-081d-s01-04.png,68.73,26.95,24,35,52,Kuat,Bawah
c03-081d-s01-05.png,69.07,27.09,28,37,46,Kuat,Bawah
c03-081e-s00-02.png,111.45,43.71,49,45,64,Ringan,Bawah
c03-081e-s01-02.png,113.75,44.61,44,42,74,Ringan,Bawah
c03-081e-s01-03.png,110.97,43.52,44,45,68,Ringan,Bawah
c03-081e-s01-04.png,110.01,43.14,49,44,74,Ringan,Bawah
c03-081f-s00-00.png,98.8,38.75,36,39,52,Sedang,Bawah
c03-081f-s00-01.png,100.56,39.44,36,38,39,Sedang,Tengah
c03-081f-s00-02.png,102.78,40.31,33,39,47,Ringan,Bawah
c03-081f-s01-02.png,99.3,38.94,38,38,42,Sedang,Tengah
c03-084a-s01-00.png,113.98,44.7,30,48,42,Ringan,Tengah
c03-084a-s01-03.png,118.95,46.65,32,44,8,Ringan,Atas
c03-084a-s01-04.png,126,49.41,40,45,33,Ringan,Tengah
c03-084b-s00-00.png,65.22,25.58,64,29,42,Kuat,Atas
c03-084b-s00-01.png,65.76,25.79,67,26,32,Kuat,Atas
c03-084b-s00-02.png,63.96,25.08,52,26,43,Kuat,Atas
c03-084b-s01-00.png,64.05,25.12,49,34,44,Kuat,Atas
c03-084b-s01-01.png,63.92,25.07,81,25,24,Kuat,Atas
c03-084b-s01-02.png,64.41,25.26,56,28,39,Kuat,Atas
c03-084b-s01-03.png,62.45,24.49,47,25,19,Kuat,Atas
c03-084b-s01-04.png,63.81,25.02,47,27,31,Kuat,Atas
c03-084c-s00-01.png,119.57,46.89,28,54,47,Ringan,Tengah
c03-084d-s00-00.png,67,26.27,28,1,85,Kuat,Bawah
c03-084d-s00-01.png,72.22,28.32,25,38,58,Kuat,Bawah
c03-084d-s00-02.png,69.44,27.23,28,39,57,Kuat,Bawah
c03-084d-s00-03.png,74.99,29.41,27,35,52,Kuat,Bawah
c03-084d-s01-00.png,74.33,29.15,31,32,50,Kuat,Bawah
c03-084d-s01-01.png,72.81,28.55,28,37,54,Kuat,Bawah
c03-084d-s01-02.png,75.26,29.51,22,51,39,Kuat,Tengah
c03-084d-s01-03.png,70.65,27.71,29,34,46,Kuat,Bawah
c03-084d-s01-04.png,74.98,29.4,29,0,86,Kuat,Bawah
c03-084e-s00-02.png,106.95,41.94,49,43,85,Ringan,Bawah
c03-084e-s01-00.png,108.07,42.38,42,1,116,Ringan,Bawah
c03-084f-s00-02.png,102.08,40.03,41,41,37,Ringan,Tengah
c03-084f-s01-00.png,99.57,39.05,39,35,53,Sedang,Bawah
c03-084f-s01-02.png,98.19,38.51,38,35,53,Sedang,Bawah
c03-084f-s01-03.png,97.8,38.35,43,36,36,Sedang,Tengah
c03-084f-s01-04.png,99.84,39.15,44,35,24,Sedang,Atas
c03-084f-s01-05.png,98.2,38.51,45,40,18,Sedang,Atas
c03-087a-s00-02.png,117.74,46.17,38,48,41,Ringan,Tengah
c03-087b-s00-00.png,63.68,24.97,49,29,45,Kuat,Atas
c03-087b-s00-01.png,63.95,25.08,64,30,40,Kuat,Atas
c03-087b-s00-02.png,61.57,24.15,54,25,41,Kuat,Atas
c03-087b-s00-03.png,64.33,25.23,49,29,18,Kuat,Atas
c03-087b-s00-04.png,64.01,25.1,48,25,32,Kuat,Atas
c03-087b-s01-00.png,64.8,25.41,52,27,57,Kuat,Atas
c03-087b-s01-01.png,64.04,25.11,50,0,58,Kuat,Atas
c03-087b-s01-02.png,63.1,24.75,58,25,44,Kuat,Atas
c03-087c-s00-02.png,117.77,46.18,21,50,64,Ringan,Bawah
c03-087c-s01-00.png,118.94,46.64,25,46,46,Ringan,Bawah
c03-087d-s00-00.png,68.25,26.76,28,38,48,Kuat,Bawah
c03-087d-s00-01.png,66.57,26.11,28,37,52,Kuat,Bawah
c03-087d-s00-02.png,66.35,26.02,33,36,53,Kuat,Bawah
c03-087d-s00-03.png,69.21,27.14,30,40,55,Kuat,Bawah
c03-087d-s00-04.png,68.96,27.04,28,40,35,Kuat,Tengah
c03-087d-s00-05.png,67.24,26.37,26,35,6,Kuat,Atas
c03-087d-s01-00.png,70.85,27.78,34,33,41,Kuat,Bawah
c03-087d-s01-01.png,69.78,27.36,20,35,42,Kuat,Bawah
c03-087d-s01-02.png,72.37,28.38,24,42,35,Kuat,Tengah
c03-087d-s01-03.png,73.36,28.77,23,34,41,Kuat,Bawah
c03-087e-s00-00.png,108.23,42.44,42,42,49,Ringan,Tengah
c03-087e-s00-01.png,107.59,42.19,49,43,69,Ringan,Bawah
c03-087e-s00-02.png,109.35,42.88,38,39,64,Ringan,Bawah
c03-087e-s00-04.png,108.03,42.36,43,42,40,Ringan,Tengah
c03-087e-s01-00.png,110.11,43.18,47,45,53,Ringan,Tengah
c03-087e-s01-02.png,108.8,42.67,44,41,65,Ringan,Bawah
c03-087e-s01-03.png,109.23,42.84,43,45,31,Ringan,Tengah
c03-087f-s00-01.png,96.91,38,36,38,64,Sedang,Bawah
c03-087f-s00-02.png,97.83,38.36,39,40,55,Sedang,Bawah
c03-087f-s00-04.png,99.38,38.97,39,35,21,Sedang,Atas
c03-087f-s01-03.png,97.92,38.4,38,36,27,Sedang,Atas
c03-094a-s00-01.png,120.84,47.39,39,53,56,Ringan,Bawah
c03-094a-s00-03.png,118.09,46.31,33,52,56,Ringan,Bawah
c03-094a-s00-05.png,117.67,46.15,35,52,43,Ringan,Tengah
c03-094a-s00-07.png,114.75,45,37,1,105,Ringan,Bawah
c03-094b-s00-00.png,64.07,25.13,63,1,56,Kuat,Atas
c03-094b-s00-01.png,65.78,25.8,62,25,45,Kuat,Atas
c03-094b-s00-02.png,64.66,25.36,53,41,37,Kuat,Atas
c03-094b-s00-03.png,65.75,25.78,57,31,62,Kuat,Atas
c03-094b-s00-04.png,65.9,25.84,45,28,40,Kuat,Atas
c03-094b-s00-05.png,64.69,25.37,47,30,49,Kuat,Bawah
c03-094b-s00-06.png,62.34,24.45,48,30,50,Kuat,Bawah
c03-094b-s00-07.png,63.35,24.84,59,28,39,Kuat,Atas
c03-094b-s00-08.png,63.69,24.98,53,30,49,Kuat,Atas
c03-094c-s00-02.png,116.66,45.75,23,1,124,Ringan,Bawah
c03-094c-s00-05.png,115.5,45.29,28,47,68,Ringan,Bawah
c03-094d-s00-00.png,70.87,27.79,33,43,43,Kuat,Tengah
c03-094d-s00-01.png,70.72,27.73,28,36,55,Kuat,Bawah
c03-094d-s00-02.png,71.11,27.89,29,34,52,Kuat,Bawah
c03-094d-s00-03.png,73.93,28.99,28,37,50,Kuat,Bawah
c03-094d-s00-04.png,76.43,29.97,27,39,48,Kuat,Bawah
c03-094d-s00-05.png,78.01,30.59,24,39,51,Kuat,Bawah
c03-094d-s00-06.png,77.45,30.37,20,0,97,Kuat,Bawah
c03-094d-s00-08.png,80.58,31.6,26,35,59,Sedang,Bawah
c03-094e-s00-04.png,108.82,42.67,46,42,63,Ringan,Bawah
c03-094e-s00-05.png,109.01,42.75,47,44,64,Ringan,Bawah
c03-094e-s00-07.png,110.78,43.44,48,42,57,Ringan,Bawah
c03-094f-s00-00.png,99.17,38.89,39,35,36,Sedang,Tengah
c03-094f-s00-01.png,98.33,38.56,45,36,51,Sedang,Bawah
c03-094f-s00-08.png,96.98,38.03,39,36,37,Sedang,Tengah
c03-094f-s00-09.png,97.66,38.3,33,34,52,Sedang,Bawah
c03-096a-s00-00.png,117.57,46.11,38,55,53,Ringan,Tengah
c03-096b-s00-00.png,65.68,25.76,76,26,51,Kuat,Atas
c03-096b-s00-01.png,64.78,25.4,60,29,36,Kuat,Atas
c03-096b-s01-01.png,65.32,25.62,56,29,28,Kuat,Atas
c03-096b-s01-02.png,64.52,25.3,55,29,53,Kuat,Atas
c03-096b-s01-03.png,65.06,25.51,57,30,11,Kuat,Atas
c03-096b-s02-01.png,63.67,24.97,52,27,42,Kuat,Atas
c03-096b-s02-02.png,63.84,25.04,47,30,40,Kuat,Atas
c03-096b-s02-03.png,64.32,25.22,64,27,52,Kuat,Atas
c03-096c-s00-01.png,118.43,46.44,27,48,46,Ringan,Bawah
c03-096c-s01-01.png,118.37,46.42,29,48,96,Ringan,Bawah
c03-096c-s01-02.png,119.14,46.72,25,0,108,Ringan,Bawah
c03-096c-s02-02.png,118.4,46.43,29,55,70,Ringan,Bawah
c03-096d-s00-00.png,82.06,32.18,28,41,47,Sedang,Bawah
c03-096d-s01-01.png,86.18,33.8,23,36,33,Sedang,Tengah
c03-096d-s01-02.png,86.28,33.84,27,38,56,Sedang,Bawah
c03-096d-s01-03.png,87.46,34.3,24,38,48,Sedang,Bawah
c03-096d-s02-00.png,86,33.73,27,32,39,Sedang,Bawah
c03-096e-s00-00.png,105.66,41.44,46,49,58,Ringan,Bawah
c03-096e-s01-02.png,109.69,43.02,50,45,66,Ringan,Bawah
c03-096e-s02-00.png,110.59,43.37,38,44,32,Ringan,Tengah
c03-096e-s02-02.png,109.97,43.13,49,48,68,Ringan,Bawah
c03-096f-s00-00.png,100.46,39.4,40,33,44,Sedang,Bawah
c03-096f-s00-01.png,98.24,38.53,38,39,36,Sedang,Tengah
c03-096f-s01-01.png,100.69,39.49,44,38,25,Sedang,Atas
c03-096f-s01-02.png,97.73,38.33,43,37,27,Sedang,Atas
c03-096f-s02-00.png,99.11,38.87,34,39,46,Sedang,Bawah
c03-096f-s02-03.png,100.11,39.26,45,38,52,Sedang,Bawah
c06-000-s03-01.png,102.23,40.09,66,27,55,Ringan,Atas
c06-000-s03-02.png,102.98,40.38,59,37,38,Ringan,Atas
c06-000-s03-03.png,103.31,40.51,65,28,47,Ringan,Atas
c06-005-s02-00.png,108.69,42.62,77,44,47,Ringan,Atas
c06-005-s02-01.png,107.41,42.12,44,12,59,Ringan,Atas
c06-011-s00-00.png,54,21.18,32,35,33,Kuat,Tengah
c06-011-s00-01.png,53.36,20.93,28,35,27,Kuat,Tengah
c06-011-s00-02.png,53.56,21,28,39,33,Kuat,Tengah
c06-011-s00-03.png,54.92,21.54,34,32,36,Kuat,Tengah
c06-011-s00-04.png,55.1,21.61,26,32,45,Kuat,Bawah
c06-011-s00-05.png,55.65,21.82,28,39,34,Kuat,Tengah
c06-011-s01-01.png,52.36,20.53,36,35,48,Kuat,Bawah
c06-011-s01-02.png,56.79,22.27,29,37,40,Kuat,Bawah
c06-011-s01-03.png,55.9,21.92,35,34,40,Kuat,Tengah
c06-020-s00-00.png,100.3,39.33,48,54,104,Sedang,Bawah
c06-020-s03-00.png,99.73,39.11,40,47,12,Sedang,Atas
c06-020-s03-01.png,97.44,38.21,47,46,80,Sedang,Bawah
c06-020-s05-01.png,93.48,36.66,44,0,121,Sedang,Bawah
c06-031-s02-01.png,101.85,39.94,54,28,34,Sedang,Atas
c06-031-s05-01.png,95.46,37.44,64,29,34,Sedang,Atas
c06-039-s01-00.png,86.23,33.82,25,28,31,Sedang,Tengah
c06-039-s02-01.png,88.35,34.65,24,30,19,Sedang,Tengah
c06-039-s02-03.png,88.43,34.68,30,27,25,Sedang,Tengah
