Nama File,Rerata,Persentase,Zona Atas,Zona Tengah,Zona Bawah,Tekanan Tulisan,Dominasi Zona
b06-032-s02-02.png,101.68,39.87,59,33,27,Sedang,Atas
b06-032-s02-03.png,99.13,38.87,56,35,61,Sedang,Tengah
b06-036-s00-00.png,98.1,38.47,32,48,70,Sedang,Bawah
b06-036-s00-01.png,94.41,37.02,33,48,56,Sedang,Tengah
b06-036-s00-02.png,94.6,37.1,34,44,3,Sedang,Atas
b06-036-s01-00.png,95.75,37.55,37,50,60,Sedang,Tengah
b06-036-s01-01.png,97.72,38.32,55,54,40,Sedang,Tengah
b06-036-s01-02.png,95.5,37.45,32,43,69,Sedang,Bawah
b06-036-s02-00.png,97.06,38.06,31,42,4,Sedang,Tengah
b06-036-s03-00.png,102.36,40.14,2,62,42,Ringan,Tengah
b06-036-s03-01.png,99.33,38.95,35,45,38,Sedang,Tengah
b06-036-s04-00.png,96.17,37.71,41,46,7,Sedang,Atas
b06-036-s04-01.png,91.56,35.91,54,45,30,Sedang,Atas
b06-036-s04-02.png,94.68,37.13,41,50,33,Sedang,Tengah
b06-056-s00-00.png,100.38,39.36,64,54,97,Sedang,Bawah
b06-056-s00-01.png,97.68,38.31,49,58,95,Sedang,Bawah
b06-056-s00-02.png,100.29,39.33,52,54,63,Sedang,Tengah
b06-056-s00-03.png,96.58,37.87,48,0,56,Sedang,Atas
b06-056-s01-00.png,98.07,38.46,74,54,92,Sedang,Bawah
b06-056-s01-01.png,98.49,38.62,55,55,68,Sedang,Tengah
b06-056-s01-02.png,97.23,38.13,64,45,117,Sedang,Bawah
b06-056-s01-03.png,96.69,37.92,79,1,160,Sedang,Bawah
b06-056-s01-04.png,99.49,39.02,52,54,18,Sedang,Atas
b06-056-s01-05.png,96.71,37.93,62,50,93,Sedang,Bawah
b06-056-s01-06.png,98.43,38.6,53,52,18,Sedang,Atas
b06-056-s01-07.png,97.09,38.07,74,44,86,Sedang,Bawah
b06-059-s00-00.png,100.07,39.24,46,34,53,Sedang,Tengah
b06-059-s00-01.png,101.65,39.86,76,27,19,Sedang,Atas
b06-059-s01-00.png,100.58,39.44,65,29,46,Sedang,Atas
b06-059-s01-01.png,103.32,40.52,69,24,39,Ringan,Atas
b06-059-s01-02.png,104.08,40.82,66,29,33,Ringan,Atas
b06-059-s02-00.png,105.2,41.25,66,26,51,Ringan,Atas
b06-059-s02-01.png,102.92,40.36,70,31,20,Ringan,Atas
b06-059-s02-02.png,101.77,39.91,80,2,55,Sedang,Atas
b06-059-s03-00.png,99.88,39.17,54,31,48,Sedang,Tengah
b06-059-s03-01.png,100.5,39.41,59,34,26,Sedang,Atas
b06-059-s03-02.png,99.73,39.11,75,41,51,Sedang,Atas
b06-059-s03-03.png,101.3,39.73,57,33,47,Sedang,Atas
b06-059-s03-04.png,97.86,38.38,51,32,35,Sedang,Atas
b06-059-s03-05.png,97.13,38.09,56,28,10,Sedang,Atas
b06-064-s00-00.png,94.97,37.24,31,42,21,Sedang,Tengah
b06-064-s01-00.png,96.51,37.85,35,39,8,Sedang,Atas
b06-064-s01-01.png,96.29,37.76,20,42,24,Sedang,Tengah
b06-064-s01-02.png,99.12,38.87,19,40,33,Sedang,Tengah
b06-064-s02-00.png,94.05,36.88,22,33,25,Sedang,Tengah
b06-064-s02-01.png,92.76,36.38,30,37,49,Sedang,Bawah
b06-064-s02-02.png,89.3,35.02,31,40,20,Sedang,Tengah
b06-064-s02-03.png,96.28,37.76,25,41,34,Sedang,Tengah
b06-064-s02-04.png,94.59,37.09,31,41,27,Sedang,Tengah
b06-064-s02-05.png,93.49,36.66,31,43,22,Sedang,Tengah
b06-064-s02-06.png,92.43,36.25,15,47,40,Sedang,Tengah
b06-071-s00-00.png,119.37,46.81,24,72,62,Ringan,Tengah
b06-071-s00-01.png,125.98,49.4,24,65,60,Ringan,Tengah
b06-071-s00-02.png,124.82,48.95,28,65,45,Ringan,Tengah
b06-071-s00-03.png,127.26,49.91,24,66,82,Ringan,Bawah
b06-071-s00-04.png,127.12,49.85,24,69,37,Ringan,Tengah
b06-071-s01-00.png,125.11,49.06,22,62,68,Ringan,Bawah
b06-071-s01-01.png,125.4,49.18,24,63,36,Ringan,Tengah
b06-071-s01-02.png,128.86,50.53,20,66,67,Ringan,Bawah
b06-071-s01-03.png,121.51,47.65,20,65,83,Ringan,Bawah
b06-071-s02-00.png,124.74,48.92,25,65,46,Ringan,Tengah
b06-071-s02-01.png,126.85,49.75,21,62,64,Ringan,Bawah
b06-079-s00-00.png,98.52,38.64,65,31,31,Sedang,Atas
b06-079-s00-01.png,98.68,38.7,69,39,17,Sedang,Atas
b06-079-s00-02.png,98.66,38.69,68,29,49,Sedang,Atas
b06-079-s00-03.png,100.6,39.45,61,32,29,Sedang,Atas
b06-079-s00-04.png,100.93,39.58,62,43,41,Sedang,Atas
b06-079-s01-00.png,102.66,40.26,1,75,32,Ringan,Tengah
b06-079-s01-01.png,98.34,38.56,74,39,43,Sedang,Atas
b06-079-s01-02.png,96.97,38.03,71,31,33,Sedang,Atas
b06-079-s01-03.png,99.27,38.93,54,29,50,Sedang,Tengah
b06-079-s01-04.png,100.82,39.54,50,35,63,Sedang,Bawah
b06-079-s01-05.png,101.57,39.83,71,42,32,Sedang,Atas
b06-093-s00-00.png,93.61,36.71,57,49,66,Sedang,Tengah
b06-093-s00-01.png,97.94,38.41,74,44,54,Sedang,Atas
b06-093-s00-02.png,95.2,37.33,52,47,62,Sedang,Tengah
b06-093-s01-00.png,95.56,37.47,3,3,102,Sedang,Bawah
b06-093-s01-01.png,97.7,38.31,55,49,97,Sedang,Bawah
b06-093-s01-02.png,99.66,39.08,55,48,90,Sedang,Bawah
b06-093-s01-03.png,98.23,38.52,54,50,66,Sedang,Tengah
b06-093-s01-04.png,94.14,36.92,52,50,66,Sedang,Tengah
b06-093-s01-05.png,97.42,38.2,38,52,57,Sedang,Tengah
b06-093-s02-00.png,93.83,36.8,9,86,15,Sedang,Tengah
b06-093-s02-01.png,97.86,38.38,52,47,101,Sedang,Bawah
b06-093-s02-02.png,97.11,38.08,57,1,132,Sedang,Bawah
b06-093-s02-03.png,98.38,38.58,65,53,84,Sedang,Bawah
b06-097-s00-00.png,88.42,34.67,33,28,28,Sedang,Tengah
b06-097-s00-01.png,86.49,33.92,21,35,29,Sedang,Tengah
b06-097-s00-02.png,83.57,32.77,32,25,34,Sedang,Tengah
b06-097-s00-03.png,83.56,32.77,31,29,18,Sedang,Tengah
b06-097-s01-00.png,86.61,33.96,24,27,21,Sedang,Tengah
b06-097-s01-01.png,85.48,33.52,19,30,28,Sedang,Tengah
b06-097-s01-02.png,82.8,32.47,28,34,25,Sedang,Tengah
b06-097-s01-03.png,83.6,32.78,28,31,31,Sedang,Tengah
b06-097-s01-04.png,83.67,32.81,25,29,28,Sedang,Tengah
b06-100-s00-00.png,98.88,38.78,34,43,42,Sedang,Tengah
b06-100-s00-01.png,95.27,37.36,26,41,42,Sedang,Tengah
b06-100-s00-03.png,99.21,38.91,27,52,9,Sedang,Tengah
b06-100-s01-00.png,101.51,39.81,7,55,25,Sedang,Tengah
b06-100-s01-01.png,96.76,37.95,25,44,41,Sedang,Tengah
b06-100-s01-02.png,96.05,37.67,24,1,82,Sedang,Bawah
b06-100-s01-03.png,95.33,37.38,27,43,8,Sedang,Tengah
b06-100-s02-00.png,93.1,36.51,7,68,30,Sedang,Tengah
b06-100-s02-01.png,94.94,37.23,28,46,25,Sedang,Tengah
b06-100-s02-02.png,88.83,34.84,14,35,30,Sedang,Tengah
b06-100-s03-00.png,95.05,37.27,1,3,87,Sedang,Bawah
b06-100-s03-01.png,92.47,36.26,28,0,68,Sedang,Bawah
b06-110-s00-00.png,94.3,36.98,35,42,53,Sedang,Tengah
b06-110-s00-01.png,91.25,35.78,56,41,28,Sedang,Atas
b06-110-s01-00.png,95.64,37.51,32,43,75,Sedang,Bawah
b06-110-s01-01.png,94.47,37.05,34,37,13,Sedang,Tengah
b06-110-s02-00.png,98.94,38.8,25,11,99,Sedang,Bawah
b06-110-s02-01.png,98.53,38.64,47,1,73,Sedang,Bawah
b06-110-s02-02.png,96.39,37.8,45,47,40,Sedang,Tengah
b06-110-s02-03.png,96.29,37.76,37,15,22,Sedang,Atas
b06-110-s03-00.png,99.11,38.87,29,59,36,Sedang,Tengah
b06-110-s03-01.png,94.75,37.16,51,42,46,Sedang,Tengah
b06-110-s03-02.png,94.84,37.19,27,1,78,Sedang,Bawah
c03-000a-s00-00.png,119.55,46.88,37,52,33,Ringan,Tengah
c03-000a-s00-01.png,118.12,46.32,25,53,50,Ringan,Tengah
c03-000a-s00-02.png,115.05,45.12,35,54,32,Ringan,Tengah
c03-000a-s01-00.png,114.97,45.09,39,47,50,Ringan,Tengah
c03-000a-s01-01.png,117.47,46.07,30,2,88,Ringan,Bawah
c03-000a-s01-02.png,117.26,45.98,34,61,42,Ringan,Tengah
c03-000a-s01-03.png,114.03,44.72,31,52,46,Ringan,Tengah
c03-000a-s01-04.png,110.78,43.44,33,52,44,Ringan,Tengah
c03-000a-s01-05.png,113.43,44.48,34,53,43,Ringan,Tengah
c03-000b-s00-00.png,61.93,24.29,64,24,63,Kuat,Atas
c03-000b-s00-01.png,60.78,23.84,60,26,42,Kuat,Atas
c03-000b-s00-02.png,61.92,24.28,58,19,9,Kuat,Atas
c03-000b-s01-00.png,62.13,24.36,51,24,43,Kuat,Atas
c03-000b-s01-01.png,63.61,24.95,50,25,35,Kuat,Atas
c03-000b-s01-02.png,62.31,24.44,58,26,40,Kuat,Atas
c03-000b-s01-03.png,61.75,24.22,53,24,41,Kuat,Atas
c03-000b-s01-04.png,59.68,23.4,55,25,46,Kuat,Atas
c03-000c-s00-00.png,116.87,45.83,26,52,80,Ringan,Bawah
c03-000c-s00-01.png,115.72,45.38,24,51,76,Ringan,Bawah
c03-000c-s00-02.png,113.4,44.47,24,47,19,Ringan,Tengah
c03-000c-s01-00.png,116.13,45.54,31,49,42,Ringan,Tengah
c03-000c-s01-01.png,115.05,45.12,33,57,74,Ringan,Bawah
c03-000c-s01-02.png,115.66,45.36,29,54,77,Ringan,Bawah
c03-000c-s01-03.png,115,45.1,31,51,73,Ringan,Bawah
c03-000c-s01-04.png,113.45,44.49,26,49,77,Ringan,Bawah
c03-000c-s01-05.png,114.47,44.89,20,40,51,Ringan,Bawah
c03-000d-s00-00.png,86.1,33.76,29,37,53,Sedang,Bawah
c03-000d-s00-01.png,85.89,33.68,27,36,45,Sedang,Bawah
c03-000d-s00-02.png,82.05,32.18,23,0,79,Sedang,Bawah
c03-000d-s01-00.png,83.92,32.91,22,32,52,Sedang,Bawah
c03-000d-s01-01.png,85.92,33.69,22,0,82,Sedang,Bawah
c03-000d-s01-02.png,86.27,33.83,29,34,51,Sedang,Bawah
c03-000d-s01-03.png,84.37,33.09,27,33,55,Sedang,Bawah
c03-000d-s01-04.png,84.62,33.18,25,34,48,Sedang,Bawah
c03-000d-s01-05.png,84.3,33.06,20,32,51,Sedang,Bawah
c03-000e-s00-00.png,106.64,41.82,54,48,64,Ringan,Tengah
c03-000e-s00-01.png,108.06,42.38,53,43,52,Ringan,Tengah
c03-000e-s00-02.png,103.6,40.63,52,39,55,Ringan,Tengah
c03-000e-s01-00.png,108.5,42.55,42,49,26,Ringan,Tengah
c03-000e-s01-01.png,106.77,41.87,46,45,71,Ringan,Bawah
c03-000e-s01-02.png,106.73,41.85,42,43,49,Ringan,Tengah
c03-000e-s01-03.png,105.65,41.43,48,43,66,Ringan,Bawah
c03-000e-s01-04.png,105.66,41.44,51,39,45,Ringan,Tengah
c03-000e-s01-05.png,108.34,42.49,39,37,48,Ringan,Tengah
c03-000f-s00-00.png,100.02,39.22,41,40,38,Sedang,Tengah
c03-000f-s00-01.png,98.5,38.63,17,63,34,Sedang,Tengah
c03-000f-s00-02.png,100.85,39.55,36,38,26,Sedang,Tengah
c03-000f-s01-00.png,94.29,36.98,32,36,0,Sedang,Atas
c03-000f-s01-01.png,97.29,38.15,40,40,39,Sedang,Tengah
c03-000f-s01-02.png,97.82,38.36,41,9,54,Sedang,Bawah
c03-000f-s01-03.png,97.35,38.18,42,38,48,Sedang,Tengah
c03-000f-s01-04.png,98.35,38.57,40,39,50,Sedang,Tengah
c03-000f-s01-05.png,99.33,38.95,44,6,78,Sedang,Bawah
c03-000f-s01-06.png,96.06,37.67,33,36,22,Sedang,Tengah
c03-003a-s00-00.png,112.62,44.16,34,50,41,Ringan,Tengah
c03-003a-s01-00.png,114.47,44.89,30,47,3,Ringan,Tengah
c03-003a-s01-01.png,116.6,45.73,40,50,42,Ringan,Tengah
c03-003a-s01-02.png,114.43,44.87,28,54,45,Ringan,Tengah
c03-003a-s01-03.png,117.91,46.24,32,53,48,Ringan,Tengah
c03-003a-s01-04.png,118.9,46.63,37,50,43,Ringan,Tengah
c03-003a-s01-05.png,119.92,47.03,34,54,31,Ringan,Tengah
c03-003a-s02-00.png,119.98,47.05,31,50,36,Ringan,Tengah
c03-003a-s02-01.png,118.02,46.28,31,52,52,Ringan,Tengah
c03-003a-s02-02.png,116.51,45.69,29,51,47,Ringan,Tengah
c03-003a-s02-03.png,119.94,47.04,28,55,43,Ringan,Tengah
c03-003b-s00-00.png,61.62,24.16,53,24,48,Kuat,Atas
c03-003b-s01-00.png,61.53,24.13,55,22,6,Kuat,Atas
c03-003b-s01-01.png,61.89,24.27,64,24,60,Kuat,Atas
c03-003b-s01-02.png,64.37,25.24,59,25,48,Kuat,Atas
c03-003b-s01-03.png,63.92,25.07,43,32,35,Kuat,Tengah
c03-003b-s01-04.png,63.76,25,58,25,42,Kuat,Atas
c03-003b-s02-00.png,62.82,24.64,53,22,39,Kuat,Atas
c03-003b-s02-01.png,62.44,24.49,57,28,52,Kuat,Atas
c03-003b-s02-02.png,62.99,24.7,50,27,34,Kuat,Atas
c03-003c-s00-00.png,116.86,45.83,32,57,78,Ringan,Bawah
c03-003c-s01-00.png,117.86,46.22,37,51,3,Ringan,Tengah
c03-003c-s01-01.png,115.78,45.4,27,54,70,Ringan,Bawah
c03-003c-s01-02.png,118.46,46.45,24,54,62,Ringan,Bawah
c03-003c-s01-03.png,115.21,45.18,26,59,66,Ringan,Bawah
c03-003c-s01-04.png,117.25,45.98,28,53,65,Ringan,Bawah
c03-003c-s01-05.png,113.98,44.7,23,5,114,Ringan,Bawah
c03-003c-s02-00.png,118.63,46.52,26,2,129,Ringan,Bawah
c03-003c-s02-01.png,114.73,44.99,34,51,43,Ringan,Tengah
c03-003c-s02-02.png,115.92,45.46,33,0,121,Ringan,Bawah
c03-003c-s02-03.png,115.35,45.24,23,54,80,Ringan,Bawah
c03-003d-s00-00.png,85.66,33.59,22,34,47,Sedang,Bawah
c03-003d-s01-00.png,85.53,33.54,20,35,7,Sedang,Tengah
c03-003d-s01-01.png,84.18,33.01,26,37,48,Sedang,Bawah
c03-003d-s01-02.png,84.33,33.07,21,33,50,Sedang,Bawah
c03-003d-s01-03.png,85.27,33.44,28,34,52,Sedang,Bawah
c03-003d-s01-04.png,83.01,32.55,27,34,53,Sedang,Bawah
c03-003d-s01-05.png,83.77,32.85,26,37,41,Sedang,Tengah
c03-003d-s02-00.png,86.5,33.92,22,32,44,Sedang,Bawah
c03-003d-s02-01.png,81.92,32.13,29,33,45,Sedang,Bawah
c03-003d-s02-02.png,85.42,33.5,27,35,56,Sedang,Bawah
c03-003d-s02-03.png,83.5,32.75,23,35,46,Sedang,Bawah
c03-003e-s00-00.png,101.79,39.92,47,43,74,Sedang,Bawah
c03-003e-s01-00.png,109.33,42.87,42,44,5,Ringan,Atas
c03-003e-s01-01.png,104.2,40.86,41,43,52,Ringan,Tengah
c03-003e-s01-02.png,104.95,41.16,45,40,70,Ringan,Bawah
c03-003e-s01-03.png,105.81,41.49,48,44,60,Ringan,Tengah
c03-003e-s01-04.png,106.01,41.57,50,41,52,Ringan,Tengah
c03-003e-s01-05.png,105.5,41.37,41,42,47,Ringan,Tengah
c03-003e-s02-00.png,106.68,41.84,8,70,70,Ringan,Bawah
c03-003e-s02-01.png,106.51,41.77,48,1,75,Ringan,Bawah
c03-003e-s02-02.png,108.69,42.62,49,45,62,Ringan,Tengah
c03-003e-s02-03.png,105.48,41.36,49,44,46,Ringan,Tengah
c03-003f-s00-00.png,98.52,38.64,48,33,40,Sedang,Tengah
c03-003f-s01-00.png,100.29,39.33,33,35,1,Sedang,Atas
c03-003f-s01-01.png,97.05,38.06,45,35,47,Sedang,Tengah
c03-003f-s01-02.png,97.86,38.38,35,36,41,Sedang,Tengah
c03-003f-s01-03.png,98.33,38.56,48,36,40,Sedang,Tengah
c03-003f-s01-04.png,98.25,38.53,38,38,38,Sedang,Tengah
c03-003f-s01-05.png,95.49,37.45,44,37,45,Sedang,Tengah
c03-003f-s02-00.png,91.79,36,38,34,1,Sedang,Atas
c03-003f-s02-01.png,97.95,38.41,43,36,38,Sedang,Tengah
c03-003f-s02-02.png,95.17,37.32,36,37,42,Sedang,Tengah
c03-003f-s02-03.png,97.36,38.18,40,20,58,Sedang,Bawah
c03-003f-s02-04.png,92.91,36.44,54,32,40,Sedang,Atas
c03-007a-s00-00.png,118.94,46.64,30,0,101,Ringan,Bawah
c03-007a-s00-01.png,119.23,46.76,32,54,37,Ringan,Tengah
c03-007a-s00-02.png,121.9,47.8,29,52,8,Ringan,Tengah
c03-007a-s01-00.png,123.11,48.28,32,51,32,Ringan,Tengah
c03-007a-s01-01.png,122.16,47.91,26,50,38,Ringan,Tengah
c03-007a-s01-02.png,120.96,47.44,31,53,55,Ringan,Tengah
c03-007a-s01-03.png,120.21,47.14,35,50,43,Ringan,Tengah
c03-007a-s01-04.png,122.15,47.9,32,55,50,Ringan,Tengah
c03-007a-s01-05.png,121.98,47.84,40,55,38,Ringan,Tengah
c03-007b-s00-00.png,63.26,24.81,63,26,41,Kuat,Atas
c03-007b-s00-01.png,62.98,24.7,62,27,41,Kuat,Atas
c03-007b-s00-02.png,62.69,24.58,51,22,11,Kuat,Atas
c03-007b-s01-00.png,61.57,24.15,49,29,51,Kuat,Tengah
c03-007b-s01-01.png,64.5,25.29,48,23,39,Kuat,Atas
c03-007b-s01-02.png,64,25.1,54,0,34,Kuat,Atas
c03-007b-s01-03.png,63.34,24.84,43,24,54,Kuat,Bawah
c03-007b-s01-04.png,62.34,24.45,52,1,68,Kuat,Atas
c03-007b-s01-05.png,63.22,24.79,40,24,35,Kuat,Tengah
c03-007c-s00-00.png,114.57,44.93,28,56,79,Ringan,Bawah
c03-007c-s00-01.png,113.78,44.62,26,55,83,Ringan,Bawah
c03-007c-s00-02.png,117.04,45.9,27,56,16,Ringan,Tengah
c03-007c-s01-00.png,115.54,45.31,42,49,81,Ringan,Bawah
c03-007c-s01-01.png,116.16,45.55,25,54,74,Ringan,Bawah
c03-007c-s01-02.png,114.94,45.07,30,50,32,Ringan,Tengah
c03-007c-s01-03.png,114.41,44.87,31,50,15,Ringan,Tengah
c03-007c-s01-04.png,114.11,44.75,34,54,88,Ringan,Bawah
c03-007c-s01-05.png,115.32,45.22,24,58,67,Ringan,Bawah
c03-007c-s01-06.png,112.53,44.13,22,42,83,Ringan,Bawah
c03-007d-s00-00.png,65.23,25.58,27,37,43,Kuat,Tengah
c03-007d-s00-01.png,67.08,26.31,23,38,20,Kuat,Tengah
c03-007d-s00-02.png,69.36,27.2,29,37,52,Kuat,Bawah
c03-007d-s01-00.png,67.69,26.55,9,48,37,Kuat,Tengah
c03-007d-s01-01.png,66.65,26.14,28,36,37,Kuat,Tengah
c03-007d-s01-02.png,68.97,27.05,30,36,50,Kuat,Bawah
c03-007d-s01-03.png,69.71,27.34,29,37,9,Kuat,Tengah
c03-007d-s01-04.png,67.89,26.62,28,35,40,Kuat,Tengah
c03-007d-s01-05.png,79.23,31.07,27,36,36,Sedang,Tengah
c03-007d-s01-06.png,73.26,28.73,27,36,53,Kuat,Bawah
c03-007e-s00-00.png,104.42,40.95,58,42,59,Ringan,Tengah
c03-007e-s00-01.png,106.67,41.83,50,41,41,Ringan,Tengah
c03-007e-s00-02.png,105.72,41.46,42,43,58,Ringan,Tengah
c03-007e-s01-00.png,109.18,42.82,13,70,67,Ringan,Bawah
c03-007e-s01-01.png,106.34,41.7,42,44,69,Ringan,Bawah
c03-007e-s01-02.png,106.96,41.95,40,42,60,Ringan,Bawah
c03-007e-s01-03.png,102.66,40.26,53,40,6,Ringan,Atas
c03-007e-s01-04.png,106.32,41.69,47,43,68,Ringan,Bawah
c03-007e-s01-05.png,107.15,42.02,47,36,58,Ringan,Tengah
c03-007e-s01-06.png,102.74,40.29,45,46,63,Ringan,Tengah
c03-007f-s00-00.png,97.58,38.27,43,36,48,Sedang,Tengah
c03-007f-s00-01.png,97.06,38.06,48,13,31,Sedang,Atas
c03-007f-s00-02.png,97.19,38.11,43,37,41,Sedang,Tengah
c03-007f-s01-00.png,95.86,37.59,12,59,51,Sedang,Bawah
c03-007f-s01-01.png,98.4,38.59,36,38,31,Sedang,Tengah
c03-007f-s01-02.png,95.46,37.44,41,36,38,Sedang,Tengah
c03-007f-s01-03.png,97.68,38.31,35,37,1,Sedang,Atas
c03-007f-s01-04.png,96.08,37.68,33,5,74,Sedang,Bawah
c03-007f-s01-05.png,98.7,38.71,42,38,28,Sedang,Tengah
c03-007f-s01-06.png,95.22,37.34,42,40,44,Sedang,Tengah
c03-016a-s00-00.png,119.38,46.82,33,56,41,Ringan,Tengah
c03-016a-s00-01.png,118.92,46.64,31,54,8,Ringan,Tengah
c03-016a-s01-00.png,121.24,47.55,40,77,3,Ringan,Tengah
c03-016a-s01-01.png,114.08,44.74,35,47,48,Ringan,Tengah
c03-016a-s01-02.png,115.93,45.46,30,50,59,Ringan,Bawah
c03-016a-s02-00.png,117.32,46.01,23,56,6,Ringan,Tengah
c03-016a-s02-01.png,117.7,46.16,34,53,56,Ringan,Tengah
c03-016a-s02-02.png,116.89,45.84,28,54,53,Ringan,Tengah
c03-016a-s02-03.png,117.54,46.09,45,50,47,Ringan,Tengah
c03-016a-s02-04.png,113.46,44.49,36,55,43,Ringan,Tengah
c03-016a-s03-00.png,117.37,46.03,27,52,30,Ringan,Tengah
c03-016a-s03-01.png,117.98,46.27,35,55,13,Ringan,Tengah
c03-016a-s03-02.png,114.83,45.03,33,59,41,Ringan,Tengah
c03-016b-s00-00.png,65.61,25.73,63,0,75,Kuat,Atas
c03-016b-s00-01.png,63.52,24.91,52,26,8,Kuat,Atas
c03-016b-s01-00.png,64.66,25.36,53,25,51,Kuat,Tengah
c03-016b-s01-01.png,64.2,25.18,58,30,51,Kuat,Atas
c03-016b-s01-02.png,62.73,24.6,50,24,52,Kuat,Bawah
c03-016b-s02-00.png,64.53,25.31,42,23,37,Kuat,Tengah
c03-016b-s02-01.png,62.41,24.47,61,25,48,Kuat,Atas
c03-016b-s02-02.png,62.1,24.35,50,29,44,Kuat,Tengah
c03-016b-s02-03.png,64.64,25.35,62,31,47,Kuat,Atas
c03-016b-s02-04.png,62.63,24.56,60,26,53,Kuat,Atas
c03-016b-s03-00.png,63.61,24.95,43,26,30,Kuat,Atas
c03-016b-s03-01.png,62.7,24.59,61,27,33,Kuat,Atas
c03-016b-s03-02.png,63.47,24.89,53,27,37,Kuat,Atas
c03-016c-s00-00.png,120.82,47.38,24,52,60,Ringan,Bawah
c03-016c-s00-01.png,117.31,46,22,43,14,Ringan,Tengah
c03-016c-s01-00.png,119.28,46.78,22,43,78,Ringan,Bawah
c03-016c-s01-01.png,119.31,46.79,26,48,63,Ringan,Bawah
c03-016c-s01-02.png,118.54,46.49,23,49,61,Ringan,Bawah
c03-016c-s02-00.png,117.46,46.06,23,40,9,Ringan,Tengah
c03-016c-s02-01.png,119.05,46.69,25,47,53,Ringan,Bawah
c03-016c-s02-02.png,118.08,46.31,47,51,37,Ringan,Tengah
c03-016c-s02-03.png,120.36,47.2,22,49,72,Ringan,Bawah
c03-016c-s02-04.png,120.18,47.13,30,51,93,Ringan,Bawah
c03-016c-s03-00.png,120.85,47.39,28,1,63,Ringan,Bawah
c03-016c-s03-01.png,118.47,46.46,33,52,61,Ringan,Bawah
c03-016c-s03-02.png,119.44,46.84,33,55,73,Ringan,Bawah
c03-016d-s00-00.png,89.95,35.27,25,35,38,Sedang,Tengah
c03-016d-s00-01.png,88.82,34.83,24,34,7,Sedang,Tengah
c03-016d-s01-00.png,90.71,35.57,19,33,51,Sedang,Bawah
c03-016d-s01-01.png,88.47,34.69,24,34,54,Sedang,Bawah
c03-016d-s01-02.png,88.25,34.61,26,32,51,Sedang,Bawah
c03-016d-s02-00.png,87.88,34.46,16,33,3,Sedang,Tengah
c03-016d-s02-01.png,86.81,34.04,24,31,53,Sedang,Bawah
c03-016d-s02-02.png,86.43,33.89,22,0,70,Sedang,Bawah
c03-016d-s02-03.png,86.03,33.74,23,34,49,Sedang,Bawah
c03-016d-s02-04.png,88.11,34.55,29,33,55,Sedang,Bawah
c03-016d-s03-00.png,106.07,41.6,1,5,0,Ringan,Tengah
c03-016d-s03-01.png,87.09,34.15,25,31,51,Sedang,Bawah
c03-016d-s03-02.png,85.95,33.71,29,32,12,Sedang,Tengah
c03-016d-s03-03.png,84.41,33.1,3,31,53,Sedang,Bawah
c03-016e-s00-00.png,106.33,41.7,46,43,75,Ringan,Bawah
c03-016e-s00-01.png,105.74,41.47,46,36,9,Ringan,Atas
c03-016e-s01-00.png,109.06,42.77,31,42,68,Ringan,Bawah
c03-016e-s01-01.png,106.64,41.82,49,43,67,Ringan,Bawah
c03-016e-s01-02.png,105.84,41.51,53,37,42,Ringan,Tengah
c03-016e-s02-00.png,109.01,42.75,37,38,4,Ringan,Atas
c03-016e-s02-01.png,108.26,42.45,37,41,75,Ringan,Bawah
c03-016e-s02-02.png,108.07,42.38,40,40,26,Ringan,Tengah
c03-016e-s02-03.png,106.29,41.68,61,42,46,Ringan,Tengah
c03-016e-s02-04.png,108.15,42.41,45,43,53,Ringan,Tengah
c03-016e-s02-05.png,104.7,41.06,44,33,53,Ringan,Tengah
c03-016e-s03-00.png,108.91,42.71,50,1,101,Ringan,Bawah
c03-016e-s03-01.png,109.2,42.82,47,45,24,Ringan,Tengah
c03-016e-s03-02.png,108.32,42.48,38,45,53,Ringan,Tengah
c03-021a-s00-00.png,123.37,48.38,36,48,45,Ringan,Tengah
c03-021a-s00-01.png,120.59,47.29,31,0,55,Ringan,Bawah
c03-021a-s01-00.png,124.84,48.96,30,46,36,Ringan,Tengah
c03-021a-s01-01.png,123.94,48.6,32,50,47,Ringan,Tengah
c03-021a-s01-02.png,119.2,46.75,33,52,39,Ringan,Tengah
c03-021a-s01-03.png,118.98,46.66,48,54,57,Ringan,Tengah
c03-021a-s01-04.png,116.73,45.78,35,55,44,Ringan,Tengah
c03-021a-s01-05.png,114.31,44.83,30,52,6,Ringan,Tengah
c03-021a-s02-00.png,118.21,46.36,29,57,38,Ringan,Tengah
c03-021a-s02-01.png,117.67,46.15,33,57,42,Ringan,Tengah
c03-021a-s02-02.png,115.59,45.33,35,54,69,Ringan,Bawah
c03-021a-s02-03.png,117.07,45.91,40,53,48,Ringan,Tengah
c03-021b-s00-00.png,63.75,25,65,26,56,Kuat,Atas
c03-021b-s00-01.png,62.23,24.4,8,19,3,Kuat,Tengah
c03-021b-s01-00.png,62.98,24.7,81,24,49,Kuat,Atas
c03-021b-s01-01.png,62.29,24.43,54,24,49,Kuat,Atas
c03-021b-s01-02.png,60.42,23.69,53,27,33,Kuat,Atas
c03-021b-s01-03.png,60.79,23.84,52,23,36,Kuat,Atas
c03-021b-s01-04.png,58.51,22.95,44,23,34,Kuat,Atas
c03-021b-s02-00.png,62.34,24.45,49,24,34,Kuat,Atas
